,Word,Frequency,tf_idf
4625,garibaldi,42,0.00010788960015206654
4276,trumbull,48,0.00010785608214655016
4296,chalk,48,0.00010751889994212533
4288,aesthetic,48,0.00010751889994212533
4297,couldnt,48,0.00010751889994212533
4269,rye,48,0.00010751889994212533
4273,cheesesteaks,48,0.00010751889994212533
4359,rrbc,47,0.00010738432790054775
4283,bridge,48,0.00010718929551101649
4306,northside,48,0.00010718929551101649
4266,comparing,48,0.00010718929551101649
4304,network,48,0.00010718929551101649
4291,hoppy,48,0.00010718929551101649
4299,gps,48,0.00010718929551101649
4274,tasteful,48,0.00010718929551101649
4305,divey,48,0.00010686693572314054
4303,esp,48,0.00010686693572314054
4301,voted,48,0.00010686693572314054
4300,nostalgic,48,0.00010686693572314054
4298,puffy,48,0.00010686693572314054
4307,bizarre,48,0.00010686693572314054
4290,sever,48,0.00010686693572314054
4287,situated,48,0.00010686693572314054
4265,treating,48,0.00010686693572314054
4280,soooooo,48,0.00010686693572314054
4331,lugar,47,0.00010664769351213876
4353,ribeye,47,0.00010664769351213876
4295,crostini,48,0.00010655150894410404
4310,task,48,0.00010655150894410404
4294,themed,48,0.00010655150894410404
4272,solution,48,0.00010655150894410404
4278,magazine,48,0.00010655150894410404
4275,capitol,48,0.00010655150894410404
4271,clarify,48,0.00010655150894410404
4302,belief,48,0.00010655150894410404
4309,overload,48,0.00010655150894410404
4441,crostata,45,0.0001065313027661621
4314,stall,47,0.00010629307742068055
4270,warmly,48,0.00010624272322469057
4292,outing,48,0.00010624272322469057
4285,fortunate,48,0.00010624272322469057
4284,altogether,48,0.00010624272322469057
4268,2pm,48,0.00010624272322469057
4282,wherever,48,0.00010624272322469057
4427,pide,45,0.00010606515283090811
4348,home-made,47,0.00010594700713251625
4313,farmhouse,47,0.00010594700713251625
4358,grille,47,0.00010594700713251625
4465,sammy,45,0.00010561428928542349
4340,chickpea,47,0.0001056090804351637
4325,mcdonalds,47,0.0001056090804351637
4349,neck,47,0.0001056090804351637
4356,cassata,47,0.0001056090804351637
4342,prove,47,0.00010527892285999772
4333,doesnt,47,0.00010527892285999772
4319,kicker,47,0.00010527892285999772
4326,fancier,47,0.00010527892285999772
4350,alive,47,0.00010527892285999772
4320,wave,47,0.00010527892285999772
4423,rione,45,0.00010517774131247755
4387,mortar,46,0.00010509955496649354
4381,thier,46,0.00010509955496649354
4339,tempting,47,0.0001049561851878703
4335,direct,47,0.0001049561851878703
4317,floating,47,0.0001049561851878703
4338,absurd,47,0.0001049561851878703
4322,tummy,47,0.0001049561851878703
4616,sammich,42,0.00010485592074016233
4386,soy,46,0.00010473445225486567
4329,spoken,47,0.00010464054122890843
4346,dull,47,0.00010464054122890843
4347,abundant,47,0.00010464054122890843
4328,misleading,47,0.00010464054122890843
4327,default,47,0.00010464054122890843
4336,substituted,47,0.00010464054122890843
4352,dingy,47,0.00010464054122890843
4337,affair,47,0.00010464054122890843
4355,sliding,47,0.00010464054122890843
4315,promising,47,0.00010464054122890843
4357,solo,47,0.00010464054122890843
4330,shabby,47,0.00010464054122890843
4379,upcharge,46,0.00010437859365017835
4458,macaroon,45,0.00010434414632529584
4316,intense,47,0.00010433168584110186
4341,thoughtful,47,0.00010433168584110186
4334,succulent,47,0.00010433168584110186
4351,lord,47,0.00010433168584110186
4354,drowning,47,0.00010433168584110186
4332,expertly,47,0.00010433168584110186
4343,struck,47,0.00010433168584110186
4311,deter,47,0.00010433168584110186
4312,glowing,47,0.00010433168584110186
4318,lay,47,0.00010433168584110186
4323,authenticity,47,0.00010433168584110186
4321,huh,47,0.00010433168584110186
4472,ashley,44,0.00010416394048246962
4396,war,46,0.00010403152258194267
4407,soccer,46,0.00010403152258194267
4422,molto,45,0.00010394556461535208
4377,mojito,46,0.00010369281549139889
4374,cutlet,46,0.00010369281549139889
4450,lotsa,45,0.00010355821206583755
4383,burg,46,0.00010336207872377724
4368,sing,46,0.00010336207872377724
4385,lump,46,0.00010336207872377724
4367,bumped,46,0.00010336207872377724
4376,reported,46,0.00010336207872377724
4397,hefty,46,0.00010303894577787011
4363,artist,46,0.00010303894577787011
4394,ridge,46,0.00010303894577787011
4400,youth,46,0.00010303894577787011
4392,mildly,46,0.00010303894577787011
4405,perk,46,0.00010303894577787011
4382,automatically,46,0.00010303894577787011
4403,april,46,0.00010303894577787011
4380,frustration,46,0.00010303894577787011
4371,butcher,46,0.00010303894577787011
4369,spiciness,46,0.00010303894577787011
4366,embarrassing,46,0.00010303894577787011
4402,ac,46,0.00010303894577787011
4480,ians,44,0.00010284045817220028
4432,milkshake,45,0.00010281478203243933
4443,ur,45,0.00010281478203243933
4411,fewer,46,0.00010272307486472413
4410,sounding,46,0.00010272307486472413
4362,rowdy,46,0.00010272307486472413
4399,indication,46,0.00010272307486472413
4365,organization,46,0.00010272307486472413
4372,navigate,46,0.00010272307486472413
4393,hmmm,46,0.00010272307486472413
4390,meantime,46,0.00010272307486472413
4375,recognized,46,0.00010272307486472413
4378,unpretentious,46,0.00010272307486472413
4433,salsiccia,45,0.00010245761633628162
4412,volleyball,45,0.00010245761633628162
4446,salumi,45,0.00010245761633628162
4489,campiti,44,0.00010242674712202303
4360,snag,46,0.00010241414673467634
4388,energetic,46,0.00010241414673467634
4384,desperately,46,0.00010241414673467634
4373,spare,46,0.00010241414673467634
4401,quirky,46,0.00010241414673467634
4370,guessed,46,0.00010241414673467634
4364,technically,46,0.00010241414673467634
4389,nerve,46,0.00010241414673467634
4404,confident,46,0.00010241414673467634
4361,friendlier,46,0.00010241414673467634
4408,oriented,46,0.00010241414673467634
4398,customized,46,0.00010241414673467634
4391,chaotic,46,0.00010241414673467634
4395,beg,46,0.00010241414673467634
4409,anxious,46,0.00010241414673467634
4456,mural,45,0.00010210949378821795
4512,farinacci,44,0.00010202538751806705
4415,jus,45,0.00010176996774320478
4417,europe,45,0.00010176996774320478
4466,stiff,45,0.00010143862385028152
4445,beard,45,0.00010143862385028152
4434,y'all,45,0.00010143862385028152
4419,pass,45,0.00010143862385028152
4461,locked,45,0.00010143862385028152
4413,arrangement,45,0.00010143862385028152
4449,safety,45,0.00010143862385028152
4638,abv,42,0.00010133395402291343
4506,tempura,44,0.0001012569184643745
4447,build-your-own,45,0.00010111507701239076
4463,hero,45,0.00010111507701239076
4442,stow,45,0.00010111507701239076
4444,brag,45,0.00010111507701239076
4464,title,45,0.00010111507701239076
4440,ciabatta,45,0.00010111507701239076
4557,larry,43,0.00010092032087273802
4474,bass,44,0.0001008885516334571
4462,creepy,45,0.0001007989686957425
4454,overloaded,45,0.0001007989686957425
4453,tail,45,0.0001007989686957425
4437,boast,45,0.0001007989686957425
4426,off-putting,45,0.0001007989686957425
4428,disappear,45,0.0001007989686957425
4448,pretend,45,0.0001007989686957425
4416,dissapointed,45,0.0001007989686957425
4420,drag,45,0.0001007989686957425
4436,accompaniment,45,0.0001007989686957425
4476,yolk,44,0.00010053000909838513
4455,seek,45,0.00010048996454157795
4429,a-ok,45,0.00010048996454157795
4430,compensate,45,0.00010048996454157795
4431,tastiest,45,0.00010048996454157795
4421,false,45,0.00010048996454157795
4425,faves,45,0.00010048996454157795
4438,it-,45,0.00010048996454157795
4439,critic,45,0.00010048996454157795
4418,arrogant,45,0.00010048996454157795
4451,ginormous,45,0.00010048996454157795
4460,existent,45,0.00010048996454157795
4459,digress,45,0.00010048996454157795
4414,pillowy,45,0.00010048996454157795
4457,nestled,45,0.00010048996454157795
4452,backyard,45,0.00010048996454157795
4424,innovative,45,0.00010048996454157795
4579,monicals,42,0.00010034627970129253
4487,pecorino,44,0.0001001807804176976
4518,sunset,44,0.0001001807804176976
4514,curly,44,0.0001001807804176976
4486,queso,44,0.0001001807804176976
4593,token,42,9.98795579969709e-05
4491,amber,44,9.984039392625756e-05
4482,rat,44,9.984039392625756e-05
4497,pomodoro,44,9.984039392625756e-05
4519,promotion,44,9.984039392625756e-05
4488,exit,44,9.95084129044669e-05
4504,there,44,9.95084129044669e-05
4477,guard,44,9.95084129044669e-05
4470,hood,44,9.95084129044669e-05
4494,inconsistency,44,9.95084129044669e-05
4502,steeler,44,9.95084129044669e-05
4493,chaos,44,9.918443220916416e-05
4513,pa.,44,9.918443220916416e-05
4479,capacity,44,9.918443220916416e-05
4595,alex,42,9.89941426421809e-05
4632,betos,42,9.89941426421809e-05
4552,clerk,43,9.895562486291144e-05
4530,bro,43,9.895562486291144e-05
4541,associate,43,9.895562486291144e-05
4517,specialize,44,9.886807530100431e-05
4469,resolve,44,9.886807530100431e-05
4509,havent,44,9.886807530100431e-05
4478,hilarious,44,9.886807530100431e-05
4473,listing,44,9.886807530100431e-05
4511,jumped,44,9.886807530100431e-05
4483,radar,44,9.886807530100431e-05
4507,caveat,44,9.886807530100431e-05
4505,justice,44,9.886807530100431e-05
4485,excitement,44,9.886807530100431e-05
4501,tastier,44,9.886807530100431e-05
4498,premade,44,9.886807530100431e-05
4742,howie,40,9.863952993982385e-05
4560,label,43,9.859563000542398e-05
4523,military,43,9.859563000542398e-05
4628,nipper,42,9.857333666639526e-05
4617,tim,42,9.857333666639526e-05
4582,soap,42,9.857333666639526e-05
4490,worthwhile,44,9.85589916136149e-05
4481,appalled,44,9.85589916136149e-05
4492,brushed,44,9.85589916136149e-05
4510,crumbles,44,9.85589916136149e-05
4471,slathered,44,9.85589916136149e-05
4495,fallen,44,9.85589916136149e-05
4467,hole-in-the-wall,44,9.85589916136149e-05
4496,converted,44,9.85589916136149e-05
4508,lemony,44,9.85589916136149e-05
4515,figuring,44,9.85589916136149e-05
4468,accompany,44,9.85589916136149e-05
4503,layered,44,9.85589916136149e-05
4484,rudeness,44,9.85589916136149e-05
4499,drowned,44,9.85589916136149e-05
4475,fifth,44,9.85589916136149e-05
4500,saturated,44,9.85589916136149e-05
4516,succeed,44,9.85589916136149e-05
4540,lava,43,9.824523616433094e-05
4548,hog,43,9.824523616433094e-05
4527,broadview,43,9.824523616433094e-05
4520,sarah,43,9.824523616433094e-05
4532,cop,43,9.824523616433094e-05
4635,rosa,42,9.77709858892038e-05
4575,bye,42,9.77709858892038e-05
4561,loyalty,43,9.757129406429717e-05
4558,trail,43,9.757129406429717e-05
4553,portabella,43,9.757129406429717e-05
4652,tomori,41,9.750147328275732e-05
4598,amy,42,9.738786990360945e-05
4606,fitchburg,42,9.738786990360945e-05
4569,bier,42,9.738786990360945e-05
4626,beta,42,9.738786990360945e-05
4525,feeding,43,9.724685806572902e-05
4537,contest,43,9.724685806572902e-05
4545,facing,43,9.724685806572902e-05
4554,unhealthy,43,9.724685806572902e-05
4524,convention,43,9.724685806572902e-05
4556,high-quality,43,9.724685806572902e-05
4522,hiring,43,9.724685806572902e-05
4536,francisco,43,9.724685806572902e-05
4539,powdered,43,9.724685806572902e-05
4526,sugary,43,9.724685806572902e-05
4570,primantis,42,9.701586030766195e-05
4613,urbana,42,9.701586030766195e-05
4528,worn,43,9.69302405680468e-05
4549,labor,43,9.69302405680468e-05
4547,over-priced,43,9.69302405680468e-05
4529,leading,43,9.69302405680468e-05
4563,proved,43,9.69302405680468e-05
4533,individually,43,9.69302405680468e-05
4559,exploring,43,9.69302405680468e-05
4543,sticker,43,9.69302405680468e-05
4534,discus,43,9.69302405680468e-05
4562,dime,43,9.69302405680468e-05
4585,baltimore,42,9.665433126144838e-05
4586,elbow,42,9.665433126144838e-05
4609,golf,42,9.665433126144838e-05
4596,consumer,42,9.665433126144838e-05
4531,painted,43,9.662107358961786e-05
4544,arguably,43,9.662107358961786e-05
4521,discussion,43,9.662107358961786e-05
4550,length,43,9.662107358961786e-05
4551,hosting,43,9.662107358961786e-05
4535,non-chain,43,9.662107358961786e-05
4546,secondly,43,9.662107358961786e-05
4555,steady,43,9.662107358961786e-05
4538,coupled,43,9.662107358961786e-05
4542,regretted,43,9.662107358961786e-05
4605,oreo,42,9.630270837739086e-05
4630,government,42,9.630270837739086e-05
4622,heinz,42,9.630270837739086e-05
4674,marie,41,9.622635246005253e-05
4694,veteran,41,9.622635246005253e-05
4566,wiped,42,9.596046323027671e-05
4597,silver,42,9.596046323027671e-05
4676,bene,41,9.582860875136845e-05
4687,kebab,41,9.582860875136845e-05
4669,darren,41,9.582860875136845e-05
4639,accompanying,42,9.562710858052952e-05
4631,refilling,42,9.562710858052952e-05
4620,slop,42,9.562710858052952e-05
4636,offensive,42,9.562710858052952e-05
4581,godfather,42,9.562710858052952e-05
4573,crawl,42,9.562710858052952e-05
4660,angela,41,9.54431052727942e-05
4651,zip,41,9.54431052727942e-05
4574,southwest,42,9.530219420233676e-05
4600,o'clock,42,9.530219420233676e-05
4587,notified,42,9.530219420233676e-05
4633,mascarpone,42,9.530219420233676e-05
4615,attempting,42,9.530219420233676e-05
4571,shade,42,9.530219420233676e-05
4611,sauerkraut,42,9.530219420233676e-05
4584,carte,42,9.530219420233676e-05
4608,mare,42,9.530219420233676e-05
4567,formal,42,9.530219420233676e-05
4594,antipasta,42,9.530219420233676e-05
4745,tommy,40,9.512338856854372e-05
4577,decline,42,9.498530322699114e-05
4583,legend,42,9.498530322699114e-05
4599,clearing,42,9.498530322699114e-05
4623,darker,42,9.498530322699114e-05
4588,fixture,42,9.498530322699114e-05
4618,printed,42,9.498530322699114e-05
4610,babcock,42,9.498530322699114e-05
4568,3pm,42,9.498530322699114e-05
4564,novelty,42,9.498530322699114e-05
4602,require,42,9.498530322699114e-05
4634,sp,42,9.498530322699114e-05
4645,imitation,41,9.470595887176524e-05
4686,entrées,41,9.470595887176524e-05
4655,ii,41,9.470595887176524e-05
4572,introduce,42,9.467604892692942e-05
4565,crumbly,42,9.467604892692942e-05
4637,alongside,42,9.467604892692942e-05
4580,produced,42,9.467604892692942e-05
4576,wandered,42,9.467604892692942e-05
4578,gather,42,9.467604892692942e-05
4601,masterpiece,42,9.467604892692942e-05
4604,continually,42,9.467604892692942e-05
4592,lifetime,42,9.467604892692942e-05
4591,behold,42,9.467604892692942e-05
4607,escape,42,9.467604892692942e-05
4590,grad,42,9.467604892692942e-05
4612,shy,42,9.467604892692942e-05
4589,intend,42,9.467604892692942e-05
4614,accustomed,42,9.467604892692942e-05
4619,largest,42,9.467604892692942e-05
4621,noticeable,42,9.467604892692942e-05
4624,plethora,42,9.467604892692942e-05
4627,food-,42,9.467604892692942e-05
4629,compete,42,9.467604892692942e-05
4603,resembled,42,9.467604892692942e-05
4778,manolo,39,9.458228030781202e-05
4823,colossal,39,9.458228030781202e-05
4693,cab,41,9.435303765998533e-05
4681,driveway,41,9.435303765998533e-05
4670,italiano,41,9.435303765998533e-05
4685,cutter,41,9.435303765998533e-05
4646,vehicle,41,9.435303765998533e-05
4737,aj,40,9.428013584969609e-05
4758,bada,40,9.428013584969609e-05
4718,redfin,40,9.428013584969609e-05
4710,danielle,40,9.428013584969609e-05
4683,race,41,9.400978674935775e-05
4640,porky,41,9.400978674935775e-05
4705,wit,41,9.400978674935775e-05
4689,sweat,41,9.400978674935775e-05
4726,samosky,40,9.387936825370978e-05
4769,sandwhich,40,9.387936825370978e-05
4703,voicemail,41,9.367569029622251e-05
4644,forty,41,9.367569029622251e-05
4659,6th,41,9.367569029622251e-05
4698,research,41,9.367569029622251e-05
4668,mobile,41,9.367569029622251e-05
4662,appointment,41,9.367569029622251e-05
4842,cerino,39,9.362843067553021e-05
4797,aiellos,39,9.362843067553021e-05
4826,ron,39,9.362843067553021e-05
4739,crostatas,40,9.349132561109117e-05
4704,uninspired,41,9.335027266194549e-05
4642,dc,41,9.335027266194549e-05
4684,wound,41,9.335027266194549e-05
4648,25th,41,9.335027266194549e-05
4665,bitch,41,9.335027266194549e-05
4678,proceed,41,9.335027266194549e-05
4695,freakin,41,9.335027266194549e-05
4876,vaccaro,38,9.316740020122192e-05
4743,fresca,40,9.311522465638458e-05
4641,tied,41,9.303309434037637e-05
4697,pushing,41,9.303309434037637e-05
4675,devour,41,9.303309434037637e-05
4702,ding,41,9.303309434037637e-05
4663,hmm,41,9.303309434037637e-05
4700,circumstance,41,9.303309434037637e-05
4699,oozing,41,9.303309434037637e-05
4658,complementary,41,9.303309434037637e-05
4696,11am,41,9.303309434037637e-05
4677,aftertaste,41,9.303309434037637e-05
4692,shortage,41,9.303309434037637e-05
4691,revisit,41,9.303309434037637e-05
4690,celebrated,41,9.303309434037637e-05
4688,dreaming,41,9.303309434037637e-05
4672,stressed,41,9.303309434037637e-05
4682,errand,41,9.303309434037637e-05
4643,puddle,41,9.303309434037637e-05
4680,formaggi,41,9.303309434037637e-05
4679,sophisticated,41,9.303309434037637e-05
4773,robert,40,9.275035228915186e-05
4766,hollandaise,40,9.275035228915186e-05
4825,yeti,39,9.274530385433013e-05
4661,honesty,41,9.272374838825325e-05
4664,toasty,41,9.272374838825325e-05
4673,goal,41,9.272374838825325e-05
4671,died,41,9.272374838825325e-05
4656,possibility,41,9.272374838825325e-05
4653,magnificent,41,9.272374838825325e-05
4650,swore,41,9.272374838825325e-05
4649,grandparent,41,9.272374838825325e-05
4647,unreasonable,41,9.272374838825325e-05
4667,sketchy,41,9.272374838825325e-05
4701,vibrant,41,9.272374838825325e-05
4654,chart,41,9.272374838825325e-05
4666,roomy,41,9.272374838825325e-05
4657,interrupted,41,9.272374838825325e-05
4734,oregon,40,9.239605743586852e-05
4717,dope,40,9.239605743586852e-05
4714,asshole,40,9.239605743586852e-05
4811,eat24,39,9.232712906400717e-05
4730,mozzerella,40,9.205174405852226e-05
4754,puppy,40,9.205174405852226e-05
4741,contamination,40,9.205174405852226e-05
4761,redeem,40,9.205174405852226e-05
4765,wexford,40,9.205174405852226e-05
4748,mayonnaise,40,9.171686512132462e-05
4764,gut,40,9.171686512132462e-05
4744,instagram,40,9.171686512132462e-05
4755,butler,40,9.171686512132462e-05
4740,naked,40,9.171686512132462e-05
4716,vega,40,9.171686512132462e-05
4725,reader,40,9.171686512132462e-05
4810,whiz,39,9.153238404736703e-05
4794,milwaukee,39,9.153238404736703e-05
4775,waitlist,39,9.153238404736703e-05
4819,mortadella,39,9.153238404736703e-05
4720,recieved,40,9.13909173621683e-05
4721,weigh,40,9.13909173621683e-05
4736,teach,40,9.13909173621683e-05
4760,flimsy,40,9.13909173621683e-05
4733,demanded,40,9.13909173621683e-05
4752,signage,40,9.13909173621683e-05
4756,married,40,9.13909173621683e-05
4750,ripe,40,9.13909173621683e-05
4746,zest,40,9.13909173621683e-05
4762,carpet,40,9.107343674336145e-05
4719,knocking,40,9.107343674336145e-05
4732,pnc,40,9.107343674336145e-05
4729,acidity,40,9.107343674336145e-05
4708,brief,40,9.107343674336145e-05
4713,steam,40,9.107343674336145e-05
4724,breaker,40,9.107343674336145e-05
4749,taker,40,9.107343674336145e-05
4770,resulted,40,9.107343674336145e-05
4822,bufala,39,9.078734403997497e-05
4711,exchange,40,9.076399447841596e-05
4712,killed,40,9.076399447841596e-05
4706,bursting,40,9.076399447841596e-05
4709,customizable,40,9.076399447841596e-05
4715,shore,40,9.076399447841596e-05
4772,yeasty,40,9.076399447841596e-05
4707,pressure,40,9.076399447841596e-05
4738,bound,40,9.076399447841596e-05
4771,sufficient,40,9.076399447841596e-05
4723,heartbeat,40,9.076399447841596e-05
4751,assure,40,9.076399447841596e-05
4727,imho,40,9.076399447841596e-05
4728,interact,40,9.076399447841596e-05
4757,biggie,40,9.076399447841596e-05
4747,maintain,40,9.076399447841596e-05
4759,heaping,40,9.076399447841596e-05
4753,unexpectedly,40,9.076399447841596e-05
4731,suffer,40,9.076399447841596e-05
4763,killing,40,9.076399447841596e-05
4722,expansive,40,9.076399447841596e-05
4767,plump,40,9.076399447841596e-05
4735,trek,40,9.076399447841596e-05
4768,vote,40,9.076399447841596e-05
4799,hay,39,9.043159348192307e-05
4805,luncheon,39,9.043159348192307e-05
4791,moroccan,39,9.043159348192307e-05
4804,italian-american,39,9.008615599997182e-05
4796,canadian,39,9.008615599997182e-05
4809,cannelloni,39,9.008615599997182e-05
4834,brain,39,9.008615599997182e-05
4840,elderly,39,9.008615599997182e-05
4785,lager,39,9.008615599997182e-05
4843,clevelander,39,9.008615599997182e-05
4777,jazz,39,9.008615599997182e-05
4827,pollo,39,8.975045045705921e-05
4824,tartar,39,8.975045045705921e-05
4801,dick,39,8.975045045705921e-05
4782,waterfront,39,8.975045045705921e-05
4820,gray,39,8.975045045705921e-05
4806,argument,39,8.975045045705921e-05
4964,bellino,37,8.973190695869345e-05
4814,marina,39,8.942394349329151e-05
4812,performance,39,8.942394349329151e-05
4815,guac,39,8.942394349329151e-05
4821,tribe,39,8.942394349329151e-05
4829,consisting,39,8.942394349329151e-05
4802,session,39,8.942394349329151e-05
4798,blind,39,8.942394349329151e-05
4795,largely,39,8.942394349329151e-05
4786,speaker,39,8.942394349329151e-05
4776,shareable,39,8.942394349329151e-05
4915,grandson,38,8.918539984102428e-05
4891,ben,38,8.918539984102428e-05
4828,lid,39,8.910614442811409e-05
4830,chalkboard,39,8.910614442811409e-05
4837,doused,39,8.910614442811409e-05
4838,dunno,39,8.910614442811409e-05
4839,transplant,39,8.910614442811409e-05
4833,occurred,39,8.910614442811409e-05
4818,bagged,39,8.910614442811409e-05
4803,prevent,39,8.910614442811409e-05
4817,loose,39,8.910614442811409e-05
4793,umbrella,39,8.910614442811409e-05
4784,sleep,39,8.910614442811409e-05
4800,engaged,39,8.910614442811409e-05
4788,penguin,39,8.910614442811409e-05
4813,awkwardly,39,8.910614442811409e-05
4959,rep,37,8.88269726921697e-05
4955,luca,37,8.88269726921697e-05
4879,mold,38,8.88167593305366e-05
4889,casserole,38,8.88167593305366e-05
4923,sola,38,8.88167593305366e-05
4924,pad,38,8.88167593305366e-05
4893,georgio,38,8.88167593305366e-05
4860,jason,38,8.88167593305366e-05
4877,brassacre,38,8.88167593305366e-05
4867,emily,38,8.88167593305366e-05
4841,hustle,39,8.879660082477742e-05
4836,hospitable,39,8.879660082477742e-05
4779,century,39,8.879660082477742e-05
4816,quieter,39,8.879660082477742e-05
4780,remotely,39,8.879660082477742e-05
4808,hands-down,39,8.879660082477742e-05
4807,great-,39,8.879660082477742e-05
4831,nonexistent,39,8.879660082477742e-05
4787,competitive,39,8.879660082477742e-05
4832,raining,39,8.879660082477742e-05
4792,humor,39,8.879660082477742e-05
4835,exaggeration,39,8.879660082477742e-05
4781,established,39,8.879660082477742e-05
4790,chewing,39,8.879660082477742e-05
4789,sorta,39,8.879660082477742e-05
4774,unbeatable,39,8.879660082477742e-05
4783,adjust,39,8.879660082477742e-05
5038,rocco,36,8.877557694584146e-05
4883,murphy,38,8.845946342356535e-05
4875,philadelphia,38,8.811283467469427e-05
4892,beechview,38,8.811283467469427e-05
4895,custard,38,8.811283467469427e-05
4886,byo,38,8.811283467469427e-05
4901,turbo,38,8.811283467469427e-05
4852,moisture,38,8.811283467469427e-05
4866,virginia,38,8.811283467469427e-05
4913,shannon,38,8.811283467469427e-05
4873,camp,38,8.77762545640751e-05
4872,increased,38,8.77762545640751e-05
4850,failure,38,8.77762545640751e-05
4862,annoyance,38,8.77762545640751e-05
4887,escarole,38,8.77762545640751e-05
4919,percent,38,8.77762545640751e-05
4881,duh,38,8.77762545640751e-05
4906,disrespect,38,8.77762545640751e-05
4935,bruno,37,8.759240449662219e-05
4988,bulldog,37,8.759240449662219e-05
4920,verdict,38,8.744915685559615e-05
4916,tin,38,8.744915685559615e-05
4898,overcharged,38,8.744915685559615e-05
4917,mere,38,8.744915685559615e-05
4904,benedum,38,8.744915685559615e-05
4943,miracle,37,8.720912566096889e-05
4938,jim,37,8.720912566096889e-05
5003,pierogis,37,8.720912566096889e-05
4972,genoa,37,8.720912566096889e-05
4902,primo,38,8.71310218652584e-05
4918,unaware,38,8.71310218652584e-05
4896,maintained,38,8.71310218652584e-05
4907,pictured,38,8.71310218652584e-05
4908,void,38,8.71310218652584e-05
4909,sparkling,38,8.71310218652584e-05
4854,rent,38,8.71310218652584e-05
4882,lined,38,8.71310218652584e-05
4894,flash,38,8.71310218652584e-05
4846,urge,38,8.71310218652584e-05
4888,mission,38,8.71310218652584e-05
4885,painting,38,8.71310218652584e-05
4880,colored,38,8.71310218652584e-05
4921,conditioning,38,8.71310218652584e-05
4848,entertained,38,8.71310218652584e-05
4871,slam,38,8.71310218652584e-05
4869,intention,38,8.71310218652584e-05
4926,disclosure,38,8.71310218652584e-05
4911,spicier,38,8.71310218652584e-05
4927,neon,38,8.71310218652584e-05
4857,screamed,38,8.71310218652584e-05
4856,plane,38,8.71310218652584e-05
4910,inappropriate,38,8.71310218652584e-05
4994,donato,37,8.683841563468155e-05
4944,ink,37,8.683841563468155e-05
4912,soupy,38,8.682137149405988e-05
4865,exists,38,8.682137149405988e-05
4844,respectable,38,8.682137149405988e-05
4845,convince,38,8.682137149405988e-05
4847,consume,38,8.682137149405988e-05
4849,inconvenient,38,8.682137149405988e-05
4851,varies,38,8.682137149405988e-05
4853,legitimately,38,8.682137149405988e-05
4855,judgement,38,8.682137149405988e-05
4858,hovering,38,8.682137149405988e-05
4859,consideration,38,8.682137149405988e-05
4861,creates,38,8.682137149405988e-05
4863,stumble,38,8.682137149405988e-05
4864,amateur,38,8.682137149405988e-05
4905,hopeful,38,8.682137149405988e-05
4928,strict,38,8.682137149405988e-05
4868,busiest,38,8.682137149405988e-05
4925,zing,38,8.682137149405988e-05
4914,crammed,38,8.682137149405988e-05
4903,stuffy,38,8.682137149405988e-05
4900,attraction,38,8.682137149405988e-05
4899,separated,38,8.682137149405988e-05
4897,cooled,38,8.682137149405988e-05
4890,responsive,38,8.682137149405988e-05
4884,sturdy,38,8.682137149405988e-05
4878,panera,38,8.682137149405988e-05
4922,rocked,38,8.682137149405988e-05
4874,cordial,38,8.682137149405988e-05
4870,timed,38,8.682137149405988e-05
4952,arsenal,37,8.647947619025933e-05
4982,pittsburg,37,8.647947619025933e-05
4961,fest,37,8.647947619025933e-05
4980,broccolini,37,8.647947619025933e-05
5041,loft,36,8.642624370048942e-05
4967,evoo,37,8.613158280715573e-05
4985,drug,37,8.613158280715573e-05
4995,heirloom,37,8.613158280715573e-05
4958,forbes,37,8.613158280715573e-05
4937,swirl,37,8.613158280715573e-05
4934,gym,37,8.613158280715573e-05
5248,karen,34,8.603888409663887e-05
4992,rim,37,8.579407586746548e-05
5002,journey,37,8.579407586746548e-05
4971,verde,37,8.579407586746548e-05
4939,monroe,37,8.579407586746548e-05
4945,responsibility,37,8.579407586746548e-05
4975,garnish,37,8.579407586746548e-05
5007,violation,36,8.561104971168935e-05
5013,korean,36,8.561104971168935e-05
4981,champaign-urbana,37,8.546635312817839e-05
4974,drawn,37,8.546635312817839e-05
4968,rear,37,8.546635312817839e-05
4987,c-u,37,8.546635312817839e-05
4989,perspective,37,8.546635312817839e-05
4947,homestead,37,8.546635312817839e-05
4948,relish,37,8.546635312817839e-05
5274,frisch,33,8.546608361253015e-05
5083,//www.youtube.com/watch,35,8.533668855636133e-05
5048,sicily,36,8.522504221292968e-05
4931,barley,37,8.51478632541331e-05
5000,queen,37,8.51478632541331e-05
4933,expressed,37,8.51478632541331e-05
4990,explosion,37,8.51478632541331e-05
4998,longest,37,8.51478632541331e-05
4936,collection,37,8.51478632541331e-05
4979,heater,37,8.51478632541331e-05
4996,shrugged,37,8.51478632541331e-05
4940,disease,37,8.51478632541331e-05
4930,rotate,37,8.51478632541331e-05
5006,iconic,37,8.51478632541331e-05
4970,expense,37,8.51478632541331e-05
4969,oak,37,8.51478632541331e-05
4966,high-end,37,8.51478632541331e-05
4962,burst,37,8.51478632541331e-05
5005,artwork,37,8.51478632541331e-05
4960,forgive,37,8.51478632541331e-05
4957,regional,37,8.51478632541331e-05
5154,franco,35,8.488153360957488e-05
5019,proscuitto,36,8.485212226472648e-05
4929,closely,37,8.483810023722529e-05
5004,memorabilia,37,8.483810023722529e-05
